work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,MI,FT,BI Developer,56250,GB,0,GB,M
2024,SE,FT,Data Scientist,151800,US,0,US,M
2024,SE,FT,Data Scientist,126900,US,0,US,M
2024,SE,FT,Data Scientist,247600,US,100,US,M
2024,SE,FT,Data Scientist,143300,US,100,US,M
2024,SE,FT,Machine Learning Engineer,229000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,283300,US,0,US,M
2024,SE,FT,Machine Learning Engineer,178000,US,0,US,M
2024,MI,FT,Software Engineer,198000,US,0,US,M
2024,SE,FT,Software Engineer,125000,GB,0,GB,M
2024,SE,FT,Analytics Engineer,188000,US,100,US,M
2024,EN,FT,Data Analyst,81000,US,0,US,M
2024,EN,FT,Data Analyst,140400,US,100,US,M
2024,EN,FT,Data Analyst,101400,US,100,US,M
2024,MI,FT,Business Intelligence,235200,US,100,US,M
2024,MI,FT,Business Intelligence,156800,US,100,US,M
2024,EN,FT,Data Analyst,43750,GB,100,GB,M
2024,EN,FT,Data Analyst,33750,GB,100,GB,M
2024,SE,FT,Product Manager,104298,ES,100,ES,M
2024,SE,FT,Product Manager,86915,ES,100,ES,M
2024,SE,FT,Product Manager,121952,DE,100,DE,M
2024,SE,FT,Product Manager,101626,DE,100,DE,M
2024,SE,FT,Product Manager,127261,GB,100,GB,M
2024,SE,FT,Product Manager,106051,GB,100,GB,M
2024,SE,FT,Product Analyst,203500,US,0,US,M
2024,SE,FT,Product Analyst,166500,US,0,US,M
2024,SE,FT,Software Engineer,298000,US,100,US,M
2024,SE,FT,Software Engineer,191000,US,100,US,M
2024,MI,FT,Associate,187110,US,0,US,M
2024,MI,FT,Associate,142560,US,0,US,M
2024,MI,FT,Associate,207900,US,0,US,M
2024,SE,FT,Site Reliability Engineer,258800,US,0,US,M
2024,SE,FT,Site Reliability Engineer,199200,US,0,US,M
2024,SE,FT,Product Analyst,190220,US,0,US,M
2024,SE,FT,Product Analyst,155635,US,0,US,M
2024,MI,FT,Site Reliability Engineer,223000,US,0,US,M
2024,MI,FT,Site Reliability Engineer,171600,US,0,US,M
2024,MI,FT,Software Developer,50000,GB,0,GB,M
2024,MI,FT,Software Developer,43750,GB,0,GB,M
2024,MI,FT,Software Engineer,98153,US,0,US,M
2024,SE,FT,Software Development Engineer,211000,US,0,US,M
2024,SE,FT,Software Development Engineer,165000,US,0,US,M
2024,EN,FT,Data Engineer,92950,US,0,US,M
2024,EN,FT,Data Engineer,70824,US,0,US,M
2024,SE,FT,Software Engineer,271000,US,0,US,M
2024,SE,FT,Software Engineer,244000,US,0,US,M
2024,SE,FT,Engineer,264000,US,0,US,M
2024,SE,FT,Data Architect,173100,US,100,US,M
2024,SE,FT,Data Architect,108200,US,100,US,M
2024,MI,FT,Software Engineer,145307,US,0,US,M
2024,SE,FT,Engineer,165100,US,100,US,M
2024,SE,FT,Machine Learning Engineer,199700,US,0,US,M
2024,SE,FT,Engineer,227000,US,0,US,M
2024,MI,FT,ML Infrastructure Engineer,222000,US,0,US,M
2024,MI,FT,ML Infrastructure Engineer,153000,US,0,US,M
2024,MI,FT,Data Infrastructure Engineer,147000,US,0,US,M
2024,SE,FT,Data Engineer,130627,AU,0,AU,M
2024,MI,FT,Software Development Engineer,170200,US,0,US,M
2024,MI,FT,Software Development Engineer,83900,US,0,US,M
2024,MI,FT,Engineering Manager,215000,US,0,US,M
2024,MI,FT,Software Engineer,133000,US,0,US,M
2024,MI,FT,Data Analyst,97204,US,0,US,M
2024,MI,FT,MLOps Engineer,170640,US,100,US,M
2024,MI,FT,MLOps Engineer,73008,US,100,US,M
2024,SE,FT,Analytics Engineer,146700,US,0,US,M
2024,SE,FT,Analytics Engineer,88900,US,0,US,M
2024,MI,FT,Decision Scientist,145000,US,100,US,M
2024,MI,FT,Decision Scientist,125000,US,100,US,M
2024,SE,FT,Data Engineer,251600,US,0,US,M
2024,SE,FT,Data Engineer,96800,US,0,US,M
2024,SE,FT,Data Engineer,195374,US,0,US,M
2024,SE,FT,Manager,213480,US,0,US,M
2024,SE,FT,Manager,142320,US,0,US,M
2024,MI,FT,Manager,234000,US,0,US,M
2024,MI,FT,Manager,146000,US,0,US,M
2024,SE,FT,Engineer,188500,US,100,US,M
2024,SE,FT,Decision Scientist,170000,US,100,US,M
2024,SE,FT,Decision Scientist,150000,US,100,US,M
2024,MI,FT,Data Engineer,155250,US,0,US,M
2024,MI,FT,Data Engineer,114750,US,0,US,M
2024,EX,FT,Data Engineer,124000,US,0,US,M
2024,SE,FT,Data Scientist,175420,US,0,US,M
2024,SE,FT,Data Architect,154818,US,0,US,M
2024,SE,FT,Data Architect,96761,US,0,US,M
2024,SE,FT,Software Engineer,236500,US,0,US,M
2024,MI,FT,Software Engineer,166750,US,0,US,M
2024,MI,FT,Software Engineer,123250,US,0,US,M
2024,SE,FT,Business Analyst,138100,US,100,US,M
2024,SE,FT,Business Analyst,82900,US,100,US,M
2024,SE,FT,Manager,283750,US,0,US,M
2024,SE,FT,Manager,136125,US,0,US,M
2024,EN,FT,Data Analyst,77159,US,0,US,M
2024,EN,FT,Data Analyst,57870,US,0,US,M
2024,MI,FT,Data Scientist,149000,US,0,US,M
2024,EN,FT,Engineer,178250,US,0,US,M
2024,EN,FT,Engineer,92000,US,0,US,M
2024,SE,FT,Engineer,234500,US,0,US,M
2024,SE,FT,Engineer,128100,US,0,US,M
2024,MI,FT,Associate,220000,US,0,US,M
2024,MI,FT,Associate,178000,US,0,US,M
2024,MI,FT,Data Engineer,187400,US,0,US,M
2024,SE,FT,Research Scientist,306000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,126000,US,0,US,M
2024,MI,FT,Engineer,234000,US,0,US,M
2024,MI,FT,Engineer,146000,US,0,US,M
2024,EN,PT,Data Analyst,405000,GB,0,GB,M
2024,EN,PT,Data Analyst,40000,GB,0,GB,M
2024,MI,FT,Data Engineer,93000,US,0,US,M
2024,MI,FT,Data Reporting Analyst,140000,US,0,US,M
2024,MI,FT,Data Reporting Analyst,69000,US,0,US,M
2024,MI,FT,Data Scientist,173000,US,0,US,M
2024,EN,FT,Machine Learning Engineer,115200,US,0,US,M
2024,SE,FT,Machine Learning Engineer,136850,US,0,US,M
2024,SE,FT,Machine Learning Engineer,134597,US,0,US,M
2024,SE,FT,Data Scientist,155520,US,0,US,M
2024,SE,FT,Data Scientist,103680,US,0,US,M
2024,MI,FT,Data Engineer,115200,CA,0,CA,M
2024,SE,FT,Data Engineer,280000,US,0,US,M
2024,SE,FT,Data Engineer,187040,US,0,US,M
2024,MI,FT,Data Engineer,146000,US,0,US,M
2024,SE,FT,Data Engineer,199700,CA,0,CA,M
2024,SE,FT,Data Engineer,108100,CA,0,CA,M
2024,MI,FT,Data Governance Analyst,156100,US,0,US,M
2024,MI,FT,Data Governance Analyst,147472,US,0,US,M
2024,MI,FT,Engineer,200200,US,0,US,M
2024,MI,FT,Engineer,160524,US,0,US,M
2024,SE,FT,Manager,282200,US,0,US,M
2024,SE,FT,Manager,133600,US,0,US,M
2024,SE,FT,Business Analyst,198000,US,0,US,M
2024,SE,FT,Business Analyst,134000,US,0,US,M
2024,MI,FT,Data Analytics Consultant,163700,US,0,US,M
2024,MI,FT,Data Analytics Consultant,109100,US,0,US,M
2024,MI,FT,Data Analyst,163700,US,0,US,M
2024,MI,FT,Data Analyst,75650,US,0,US,M
2024,MI,FT,Data Scientist,128300,US,0,US,M
2024,MI,FT,Data Scientist,85500,US,0,US,M
2024,SE,FT,AI Engineer,267800,US,0,US,M
2024,SE,FT,AI Engineer,118450,US,0,US,M
2024,MI,FT,Full Stack Developer,200000,US,0,US,M
2024,MI,FT,Full Stack Developer,150000,US,0,US,M
2024,SE,FT,Security Engineer,197800,US,0,US,M
2024,SE,FT,Security Engineer,136850,US,0,US,M
2024,EN,FT,Engineer,110400,US,0,US,M
2024,EN,FT,Engineer,81600,US,0,US,M
2024,SE,FT,Manager,264800,US,100,US,M
2024,SE,FT,Manager,172900,US,100,US,M
2024,MI,FT,Associate,218600,US,0,US,M
2024,MI,FT,Associate,131200,US,0,US,M
2024,SE,FT,Machine Learning Manager,298800,US,0,US,M
2024,SE,FT,Machine Learning Manager,148600,US,0,US,M
2024,EX,FT,Director of Machine Learning,325600,US,0,US,M
2024,EX,FT,Director of Machine Learning,201300,US,0,US,M
2024,SE,FT,Applied Scientist,240900,US,0,US,M
2024,SE,FT,Applied Scientist,186150,US,0,US,M
2024,MI,FT,Engineer,172700,US,0,US,M
2024,MI,FT,Engineer,125600,US,0,US,M
2024,SE,FT,Business Analyst,192000,US,0,US,M
2024,SE,FT,Business Analyst,174117,US,0,US,M
2024,SE,FT,Data Scientist,172000,EG,0,EG,M
2024,SE,FT,Data Scientist,75600,EG,0,EG,M
2024,MI,FT,Manager,186360,US,0,US,M
2024,MI,FT,Manager,124240,US,0,US,M
2024,MI,FT,Data Manager,112500,US,0,US,M
2024,MI,FT,Software Engineer,206500,US,100,US,M
2024,MI,FT,Software Engineer,147500,US,100,US,M
2024,MI,FT,Software Engineer,229900,US,100,US,M
2024,MI,FT,Software Engineer,164200,US,100,US,M
2024,MI,FT,Manager,153175,US,0,US,M
2024,MI,FT,Manager,83550,US,0,US,M
2024,SE,FT,Data Engineer,162900,US,100,US,M
2024,SE,FT,Data Engineer,117725,US,100,US,M
2024,SE,FT,Data Engineer,246500,US,0,US,M
2024,EN,PT,Data Engineer,120000,US,0,US,M
2024,EN,PT,Data Engineer,100000,US,0,US,M
2024,SE,FT,Data Scientist,191500,US,0,US,M
2024,SE,FT,BI Engineer,170000,US,100,US,M
2024,SE,FT,BI Engineer,144500,US,100,US,M
2024,SE,FT,Data Analyst,204000,US,100,US,M
2024,SE,FT,Data Analyst,189000,US,100,US,M
2024,SE,FT,Data Analyst,136600,US,100,US,M
2024,MI,FT,AI Developer,300000,US,0,US,M
2024,MI,FT,AI Developer,250000,US,0,US,M
2024,MI,FT,AI Developer,185000,US,0,US,M
2024,SE,FT,AI Developer,235000,US,0,US,M
2024,SE,FT,AI Developer,185000,US,0,US,M
2024,SE,FT,Engineer,219000,US,0,US,M
2024,SE,FT,Engineer,175200,US,0,US,M
2024,MI,FT,Research Scientist,140000,US,0,US,M
2024,SE,FT,Site Reliability Engineer,210000,US,100,US,M
2024,SE,FT,Site Reliability Engineer,175000,US,100,US,M
2024,MI,FT,Engineer,184808,US,100,US,M
2024,MI,FT,Engineer,87360,US,100,US,M
2024,MI,FT,Research Associate,85000,US,0,US,M
2024,MI,FT,Research Associate,79000,US,0,US,M
2024,MI,FT,Software Engineer,215000,CA,0,CA,M
2024,SE,FT,Analytics Engineer,500000,US,0,US,M
2024,SE,FT,Analytics Engineer,80000,US,0,US,M
2024,EN,FT,Associate,140000,US,0,US,M
2024,EN,FT,Associate,85000,US,0,US,M
2024,MI,FT,Consultant,100450,US,0,US,M
2024,MI,FT,Consultant,64300,US,0,US,M
2024,SE,FT,Data Scientist,291900,US,0,US,M
2024,SE,FT,Data Scientist,139300,US,0,US,M
2024,MI,FT,Data Scientist,187675,US,0,US,M
2024,EX,FT,Software Engineer,160000,US,0,US,M
2024,EX,FT,Software Engineer,100000,US,0,US,M
2024,MI,FT,Research Associate,56981,GB,0,GB,M
2024,MI,FT,Research Associate,45028,GB,0,GB,M
2024,SE,FT,Data Engineer,147430,US,0,US,M
2024,SE,FT,Data Engineer,88275,US,0,US,M
2024,SE,FT,Platform Engineer,142500,US,0,US,M
2024,SE,FT,Platform Engineer,90000,US,0,US,M
2024,MI,FT,Business Intelligence Developer,133744,US,0,US,M
2024,MI,FT,Business Intelligence Developer,83595,US,0,US,M
2024,MI,FT,Engineer,58500,US,0,US,M
2024,SE,FT,Data Engineer,102900,US,0,US,M
2024,SE,FT,Cloud Engineer,160000,US,0,US,M
2024,SE,FT,Cloud Engineer,100000,US,0,US,M
2024,MI,FT,Manager,221625,US,0,US,M
2024,MI,FT,Manager,132975,US,0,US,M
2024,EN,FT,Business Analyst,85000,US,0,US,M
2024,EN,FT,Business Analyst,145530,US,0,US,M
2024,EN,FT,Business Analyst,99800,US,0,US,M
2024,EN,FT,Data Engineer,177000,US,0,US,M
2024,EN,FT,Data Engineer,112000,US,0,US,M
2024,MI,FT,Data Engineer,131651,US,0,US,M
2024,SE,FT,Manager,201000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,359720,US,0,US,M
2024,MI,FT,Associate,130000,US,0,US,M
2024,SE,FT,Manager,191100,US,0,US,M
2024,EN,FT,Data Analyst,85300,US,0,US,M
2024,MI,FT,Research Scientist,560000,US,0,US,M
2024,MI,FT,Research Scientist,224000,US,0,US,M
2024,EN,FT,Research Scientist,532000,US,0,US,M
2024,EN,FT,Research Scientist,212800,US,0,US,M
2024,EN,FT,Research Scientist,560000,US,0,US,M
2024,EN,FT,Research Scientist,224000,US,0,US,M
2024,SE,FT,Research Scientist,185834,US,0,US,M
2024,SE,FT,Engineer,249600,US,0,US,M
2024,SE,FT,Engineer,192100,US,0,US,M
2024,MI,FT,Engineer,132800,US,0,US,M
2024,MI,FT,Engineer,78100,US,0,US,M
2024,MI,FT,Research Scientist,159668,US,100,US,M
2024,MI,FT,Engineer,178360,US,0,US,M
2024,MI,FT,Software Engineer,115500,US,0,US,M
2024,SE,FT,Engineer,190200,US,0,US,M
2024,SE,FT,Engineer,111900,US,0,US,M
2024,EX,FT,Head of Data,165000,US,0,US,M
2024,SE,FT,Applied Scientist,345000,US,0,US,M
2024,SE,FT,Applied Scientist,180000,US,0,US,M
2024,SE,FT,Product Manager,152500,US,0,US,M
2024,SE,FT,Associate,147100,US,0,US,M
2024,SE,FT,Associate,79500,US,0,US,M
2024,MI,FT,Software Development Engineer,179000,US,0,US,M
2024,MI,FT,Software Development Engineer,112000,US,0,US,M
2024,SE,FT,Consultant,162400,US,100,US,M
2024,SE,FT,Consultant,101600,US,100,US,M
2024,EN,FT,Data Product Analyst,166363,US,0,US,M
2024,EN,FT,Data Product Analyst,103977,US,0,US,M
2024,SE,FT,Data Scientist,135240,US,0,US,M
2024,SE,FT,Data Scientist,111600,US,0,US,M
2024,SE,FT,Data Scientist,247000,US,100,US,M
2024,SE,FT,Data Scientist,114300,US,100,US,M
2024,SE,FT,Data Analyst,116690,US,0,US,M
2024,SE,FT,Data Analyst,96880,US,0,US,M
2024,SE,FT,Machine Learning Engineer,139650,US,0,US,M
2024,SE,FT,Machine Learning Engineer,106590,US,0,US,M
2024,MI,FT,Data Manager,129960,US,100,US,M
2024,MI,FT,Data Manager,106331,US,100,US,M
2024,SE,FT,Business Intelligence,190000,US,0,US,M
2024,SE,FT,Business Intelligence,152000,US,0,US,M
2024,EN,FT,Business Analyst,129960,US,100,US,M
2024,EN,FT,Business Analyst,106331,US,100,US,M
2024,SE,FT,Data Governance Engineer,233000,US,0,US,M
2024,SE,FT,Data Governance Engineer,137000,US,0,US,M
2024,SE,FT,Software Engineer,119100,US,0,US,M
2024,SE,FT,Engineer,174158,US,0,US,M
2024,SE,FT,Product Manager,137000,US,0,US,M
2024,SE,FT,Software Engineer,118000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,153000,CA,100,CA,M
2024,SE,FT,Software Engineer,161612,US,0,US,M
2024,SE,FT,Software Engineer,132604,US,0,US,M
2024,SE,FT,Data Integration Developer,173689,US,0,US,M
2024,SE,FT,Data Integration Developer,105267,US,0,US,M
2024,MI,FT,Software Engineer,207575,US,0,US,M
2024,MI,FT,Software Engineer,138225,US,0,US,M
2024,SE,FT,Software Engineer,165200,GB,100,GB,M
2024,SE,FT,Data Architect,238000,US,100,US,M
2024,SE,FT,Data Architect,149000,US,100,US,M
2024,MI,FT,Associate,105000,US,100,US,M
2024,SE,FT,Data Scientist,173430,US,0,US,M
2024,SE,FT,Data Scientist,245100,US,100,US,M
2024,SE,FT,Data Scientist,176490,US,100,US,M
2024,SE,FT,Data Engineer,115000,NZ,0,NZ,M
2024,SE,FT,Software Engineer,244950,US,0,US,M
2024,SE,FT,Software Engineer,181050,US,0,US,M
2024,SE,FT,Business Analyst,105000,US,0,US,M
2024,SE,FT,Business Analyst,145000,US,100,US,M
2024,SE,FT,Business Analyst,105000,US,100,US,M
2024,EN,FT,Engineer,75000,GB,0,GB,M
2024,EN,FT,Engineer,56250,GB,0,GB,M
2024,MI,FT,Engineering Manager,530000,US,100,US,M
2024,MI,FT,Engineering Manager,360000,US,100,US,M
2024,MI,FT,Business Intelligence Analyst,120000,US,0,US,M
2024,MI,FT,Business Intelligence Analyst,75000,US,0,US,M
2024,SE,FT,Data Scientist,274400,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,142500,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,114400,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,121100,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,97200,US,0,US,M
2024,MI,FT,Manager,68750,GB,0,GB,M
2024,SE,FT,Engineer,265324,US,0,US,M
2024,SE,FT,Engineer,188427,US,0,US,M
2024,EX,FT,Engineer,250000,US,0,US,M
2024,EX,FT,Engineer,150000,US,0,US,M
2024,SE,FT,Engineer,135100,US,0,US,M
2024,MI,FT,Engineer,184600,US,0,US,M
2024,MI,FT,Engineer,122300,US,0,US,M
2024,SE,FT,Engineer,132475,AU,0,AU,M
2024,SE,FT,Engineer,119056,AU,0,AU,M
2024,SE,FT,Engineer,166625,GB,0,GB,M
2024,SE,FT,Engineer,131750,GB,0,GB,M
2024,SE,FT,Engineer,290950,US,0,US,M
2024,SE,FT,Engineer,202300,US,0,US,M
2024,SE,FT,Consultant,192000,US,100,US,M
2024,SE,FT,Consultant,93000,US,100,US,M
2024,SE,FT,Engineer,239000,CA,100,CA,M
2024,SE,FT,Engineer,149000,CA,100,CA,M
2024,SE,FT,Engineer,283000,US,100,US,M
2024,SE,FT,Product Analyst,203000,US,100,US,M
2024,SE,FT,Product Analyst,153000,US,100,US,M
2024,EX,FT,Engineer,360000,US,0,US,M
2024,MI,FT,Engineer,130900,US,0,US,M
2024,MI,FT,Engineer,83100,US,0,US,M
2024,EN,FT,Product Analyst,264200,US,0,US,M
2024,EN,FT,Product Analyst,143100,US,0,US,M
2024,MI,FT,Engineer,128800,US,0,US,M
2024,MI,FT,Engineer,185000,US,100,US,L
2024,MI,FT,Engineer,89600,US,100,US,L
2024,EN,FT,Engineer,88000,US,100,US,M
2024,EN,FT,Engineer,70000,US,100,US,M
2024,MI,FT,Engineer,224500,US,100,US,M
2024,MI,FT,Engineer,109350,US,100,US,M
2024,SE,FT,Engineer,251600,US,0,US,M
2024,SE,FT,Engineer,96800,US,0,US,M
2024,SE,FT,Software Engineer,58717,GB,0,GB,M
2024,SE,FT,Software Engineer,49183,GB,0,GB,M
2024,EN,FT,AI Engineer,200875,US,0,US,M
2024,EN,FT,AI Engineer,120525,US,0,US,M
2024,SE,FT,AI Architect,221625,US,0,US,M
2024,SE,FT,AI Architect,132975,US,0,US,M
2024,SE,FT,Data Product Manager,241100,US,0,US,M
2024,SE,FT,Data Product Manager,146100,US,0,US,M
2024,EN,FT,Data Analyst,69600,US,0,US,M
2024,EX,FT,Data Scientist,100000,US,0,US,M
2024,MI,FT,Software Developer,243922,US,0,US,M
2024,MI,FT,Software Developer,146058,US,0,US,M
2024,EN,FT,Machine Learning Engineer,355000,US,0,US,M
2024,EN,FT,Machine Learning Scientist,139650,US,0,US,M
2024,EN,FT,Machine Learning Scientist,106590,US,0,US,M
2024,MI,FT,Data Engineer,236300,US,0,US,M
2024,EN,FT,Data Analyst,113000,US,0,US,M
2024,MI,FT,Data Analytics Specialist,105900,US,0,US,M
2024,MI,FT,Data Analytics Specialist,71100,US,0,US,M
2024,EN,FT,Applied Scientist,156750,US,0,US,M
2024,EN,FT,Applied Scientist,118750,US,0,US,M
2024,EN,FT,Applied Scientist,139650,US,0,US,M
2024,EN,FT,Applied Scientist,104500,US,0,US,M
2024,SE,FT,Research Scientist,192986,US,0,US,M
2024,MI,FT,Research Scientist,123000,US,0,US,M
2024,SE,FT,Research Engineer,416100,US,0,US,M
2024,SE,FT,Research Engineer,164160,US,0,US,M
2024,EN,FT,Software Engineer,139650,US,0,US,M
2024,EN,FT,Software Engineer,106590,US,0,US,M
2024,SE,FT,Data Manager,146000,US,100,US,M
2024,SE,FT,Data Manager,103000,US,100,US,M
2024,MI,FT,Associate,210100,IT,100,IT,M
2024,MI,FT,Associate,98000,IT,100,IT,M
2024,EN,FT,Data Analyst,128000,US,0,US,M
2024,MI,FT,Data Analyst,93500,US,0,US,M
2024,SE,FT,Data Architect,265200,US,0,US,M
2024,SE,FT,Data Architect,142800,US,0,US,M
2024,MI,FT,Machine Learning Engineer,179000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,112000,US,0,US,M
2024,MI,FT,Engineer,129950,US,0,US,M
2024,MI,FT,Engineer,96050,US,0,US,M
2024,MI,FT,Engineer,117300,US,0,US,M
2024,MI,FT,Engineer,86700,US,0,US,M
2024,SE,FT,Engineer,131000,US,100,US,M
2024,SE,FT,Full Stack Developer,284280,US,0,US,M
2024,SE,FT,Full Stack Developer,118450,US,0,US,M
2024,SE,FT,Consultant,155100,US,100,US,M
2024,SE,FT,Consultant,89900,US,100,US,M
2024,SE,FT,Machine Learning Engineer,273500,US,0,US,M
2024,EX,FT,Data Engineer,368400,US,0,US,M
2024,EX,FT,Data Engineer,245600,US,0,US,M
2024,SE,FT,Data Engineer,228800,US,0,US,M
2024,SE,FT,Data Engineer,141400,US,0,US,M
2024,SE,FT,Engineer,325200,US,0,US,M
2024,SE,FT,Engineer,170900,US,0,US,M
2024,SE,FT,Data Management Analyst,105100,US,0,US,M
2024,SE,FT,Data Management Analyst,43700,US,0,US,M
2024,SE,FT,Security Engineer,224034,US,100,US,M
2024,SE,FT,Security Engineer,183301,US,100,US,M
2024,MI,FT,Research Analyst,154000,US,0,US,M
2024,MI,FT,Research Analyst,67700,US,0,US,M
2024,SE,FT,Engineer,242000,US,0,US,M
2024,SE,FT,Engineer,95000,US,0,US,M
2024,MI,FT,Quantitative Researcher,100000,US,0,US,M
2024,EN,FT,Data Analyst,201100,US,0,US,L
2024,EN,FT,Data Analyst,116300,US,0,US,L
2024,SE,FT,Data Scientist,218185,US,0,US,M
2024,SE,FT,Data Scientist,158680,US,0,US,M
2024,MI,FT,Data Scientist,84000,NL,0,NL,M
2024,SE,FT,Data Analyst,58717,GB,0,GB,M
2024,SE,FT,Data Analyst,43725,GB,0,GB,M
2024,EN,FT,Data Analyst,161000,US,100,US,M
2024,EN,FT,Data Analyst,115920,US,100,US,M
2024,SE,FT,Data Analyst,207300,US,0,US,M
2024,SE,FT,Data Analyst,165900,US,0,US,M
2024,MI,FT,Data Analyst,163600,CA,100,CA,M
2024,MI,FT,Data Analyst,109100,CA,100,CA,M
2024,MI,FT,Data Analyst,180000,CA,100,CA,M
2024,MI,FT,Data Analyst,120000,CA,100,CA,M
2024,SE,FT,Consultant,142900,US,100,US,M
2024,SE,FT,Data Scientist,244000,US,100,US,M
2024,SE,FT,Data Scientist,177000,US,100,US,M
2024,MI,FT,Engineering Manager,321000,US,100,US,M
2024,MI,FT,Engineering Manager,214000,US,100,US,M
2024,SE,FT,Data Engineer,500000,US,0,US,M
2024,SE,FT,Data Engineer,118800,US,100,US,M
2024,SE,FT,Software Engineer,25000,US,100,US,M
2024,SE,FT,Platform Engineer,165000,US,0,US,M
2024,SE,FT,Platform Engineer,137400,US,0,US,M
2024,MI,FT,Engineering Manager,385000,US,0,US,M
2024,MI,FT,Systems Engineer,215000,US,0,US,M
2024,MI,FT,Systems Engineer,131000,US,0,US,M
2024,SE,FT,Manager,261500,US,0,US,M
2024,MI,FT,Manager,166000,US,0,US,M
2024,SE,FT,Cloud Engineer,165300,US,0,US,M
2024,SE,FT,Cloud Engineer,95000,US,0,US,M
2024,SE,FT,Manager,275652,US,0,US,M
2024,SE,FT,Manager,141360,US,0,US,M
2024,MI,FT,Manager,222500,US,100,US,M
2024,MI,FT,Manager,142500,US,100,US,M
2024,MI,FT,Manager,236925,US,0,US,M
2024,MI,FT,Manager,153075,US,0,US,M
2024,MI,FT,Manager,384000,US,0,US,M
2024,MI,FT,Manager,67000,US,0,US,M
2024,SE,FT,Manager,302800,US,0,US,M
2024,SE,FT,Manager,223800,US,0,US,M
2024,MI,FT,Manager,116640,US,0,US,M
2024,MI,FT,Manager,97200,US,0,US,M
2024,SE,FT,Manager,328000,US,0,US,M
2024,MI,FT,Manager,158400,US,0,US,M
2024,MI,FT,Manager,129600,US,0,US,M
2024,MI,FT,Manager,105600,US,100,US,M
2024,SE,FT,Manager,93500,US,0,US,M
2024,MI,FT,Manager,286600,US,0,US,M
2024,SE,FT,Manager,223644,US,0,US,M
2024,SE,FT,Manager,121800,US,0,US,M
2024,MI,FT,Manager,113500,US,0,US,M
2024,MI,FT,Manager,133000,US,0,US,M
2024,MI,FT,Manager,82200,US,100,US,M
2024,MI,FT,Manager,50000,GB,0,GB,M
2024,MI,FT,Manager,92307,CA,0,CA,M
2024,MI,FT,Manager,76923,CA,0,CA,M
2024,SE,FT,Manager,180000,US,100,US,M
2024,MI,FT,Manager,73080,US,100,US,M
2024,SE,FT,Manager,389500,US,0,US,M
2024,SE,FT,Manager,212800,US,0,US,M
2024,SE,FT,Manager,155000,US,0,US,M
2024,MI,FT,Manager,92400,US,100,US,M
2024,MI,FT,Manager,63000,US,100,US,M
2024,MI,FT,Manager,141000,US,100,US,M
2024,MI,FT,Manager,100500,US,100,US,M
2024,MI,FT,Manager,114400,US,100,US,M
2024,MI,FT,Manager,95333,US,100,US,M
2024,SE,CT,Manager,180000,US,0,US,M
2024,SE,CT,Manager,150000,US,0,US,M
2024,MI,FT,Product Manager,225500,IN,0,IN,M
2024,MI,FT,Product Manager,98000,IN,0,IN,M
2024,SE,FT,Data Strategy Lead,185000,US,0,US,M
2024,SE,FT,Data Strategy Lead,110000,US,0,US,M
2024,SE,FT,Software Engineer,181000,BE,0,BE,M
2024,SE,FT,Software Engineer,145000,BE,0,BE,M
2024,MI,FT,Machine Learning Researcher,250600,US,0,US,M
2024,SE,FT,Research Scientist,143000,US,0,US,M
2024,MI,FT,Data Scientist,84400,US,100,US,M
2024,SE,FT,Artificial Intelligence Engineer,211000,US,0,US,M
2024,SE,FT,Artificial Intelligence Engineer,124100,US,0,US,M
2024,MI,FT,Data Quality Manager,75000,US,0,US,M
2024,MI,FT,Data Quality Manager,45000,US,0,US,M
2024,SE,FT,Data Engineer,227423,US,0,US,M
2024,MI,FT,Data Engineer,166698,US,0,US,M
2024,MI,FT,Software Engineer,175644,US,0,US,M
2024,SE,FT,Associate,188500,US,0,US,M
2024,SE,FT,Associate,165100,US,0,US,M
2024,EN,FT,Software Engineer,237500,US,0,US,M
2024,EN,FT,Software Engineer,137750,US,0,US,M
2024,SE,FT,Research Scientist,179708,US,0,US,M
2024,SE,FT,Engineering Manager,261500,US,0,US,M
2024,SE,FT,Engineering Manager,120000,US,0,US,M
2024,MI,FT,Cloud Engineer,220900,US,0,US,M
2024,MI,FT,Cloud Engineer,122200,US,0,US,M
2024,MI,FT,Associate,133000,US,0,US,M
2024,SE,FT,Data Analyst,159850,US,0,US,M
2024,SE,FT,Data Analyst,110500,US,0,US,M
2024,SE,FT,Data Analytics Lead,195500,US,0,US,M
2024,SE,FT,Data Analytics Lead,117300,US,0,US,M
2024,MI,FT,Robotics Engineer,419750,US,0,US,M
2024,MI,FT,Robotics Engineer,220000,US,0,US,M
2024,SE,FT,Data Scientist,160200,US,0,US,M
2024,SE,FT,Data Scientist,88700,US,0,US,M
2024,SE,FT,Data Scientist,181700,US,0,US,M
2024,SE,FT,Data Scientist,131061,US,0,US,M
